year,state_name,state_alpha,week_ending,week,planted,emerged,silking,doughing,dented,mature,harvested
2006,COLORADO,CO,2006-04-09,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,COLORADO,CO,2006-04-16,15,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,COLORADO,CO,2006-04-23,16,14.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,COLORADO,CO,2006-04-30,17,26.0,1.0,0.0,0.0,0.0,0.0,0.0
2006,COLORADO,CO,2006-05-07,18,37.0,3.0,0.0,0.0,0.0,0.0,0.0
2006,COLORADO,CO,2006-05-14,19,64.0,11.0,0.0,0.0,0.0,0.0,0.0
2006,COLORADO,CO,2006-05-21,20,80.0,41.0,0.0,0.0,0.0,0.0,0.0
2006,COLORADO,CO,2006-05-28,21,92.0,70.0,0.0,0.0,0.0,0.0,0.0
2006,COLORADO,CO,2006-06-04,22,0.0,82.0,0.0,0.0,0.0,0.0,0.0
2006,COLORADO,CO,2006-06-11,23,0.0,95.0,0.0,0.0,0.0,0.0,0.0
2006,COLORADO,CO,2006-06-25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,COLORADO,CO,2006-07-02,26,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2006,COLORADO,CO,2006-07-09,27,0.0,0.0,7.0,0.0,0.0,0.0,0.0
2006,COLORADO,CO,2006-07-16,28,0.0,0.0,13.0,0.0,0.0,0.0,0.0
2006,COLORADO,CO,2006-07-23,29,0.0,0.0,33.0,1.0,0.0,0.0,0.0
2006,COLORADO,CO,2006-07-30,30,0.0,0.0,55.0,6.0,0.0,0.0,0.0
2006,COLORADO,CO,2006-08-06,31,0.0,0.0,75.0,20.0,2.0,0.0,0.0
2006,COLORADO,CO,2006-08-13,32,0.0,0.0,0.0,30.0,5.0,0.0,0.0
2006,COLORADO,CO,2006-08-20,33,0.0,0.0,0.0,57.0,18.0,0.0,0.0
2006,COLORADO,CO,2006-08-27,34,0.0,0.0,0.0,67.0,25.0,1.0,0.0
2006,COLORADO,CO,2006-09-03,35,0.0,0.0,0.0,79.0,39.0,10.0,0.0
2006,COLORADO,CO,2006-09-10,36,0.0,0.0,0.0,0.0,60.0,17.0,0.0
2006,COLORADO,CO,2006-09-17,37,0.0,0.0,0.0,0.0,85.0,34.0,3.0
2006,COLORADO,CO,2006-09-24,38,0.0,0.0,0.0,0.0,0.0,54.0,4.0
2006,COLORADO,CO,2006-10-01,39,0.0,0.0,0.0,0.0,0.0,71.0,7.0
2006,COLORADO,CO,2006-10-08,40,0.0,0.0,0.0,0.0,0.0,95.0,15.0
2006,COLORADO,CO,2006-10-15,41,0.0,0.0,0.0,0.0,0.0,0.0,22.0
2006,COLORADO,CO,2006-10-22,42,0.0,0.0,0.0,0.0,0.0,0.0,30.0
2006,COLORADO,CO,2006-10-29,43,0.0,0.0,0.0,0.0,0.0,0.0,45.0
2006,COLORADO,CO,2006-11-05,44,0.0,0.0,0.0,0.0,0.0,0.0,62.0
2006,COLORADO,CO,2006-11-12,45,0.0,0.0,0.0,0.0,0.0,0.0,81.0
2006,COLORADO,CO,2006-11-19,46,0.0,0.0,0.0,0.0,0.0,0.0,93.0
2006,COLORADO,CO,2006-11-26,47,0.0,0.0,0.0,0.0,0.0,0.0,99.0
