year,state_name,state_alpha,week_ending,week,planted,emerged,silking,doughing,dented,mature,harvested
2018,ILLINOIS,IL,2018-04-01,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,ILLINOIS,IL,2018-04-08,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,ILLINOIS,IL,2018-04-15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,ILLINOIS,IL,2018-04-22,16,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,ILLINOIS,IL,2018-04-29,17,32.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,ILLINOIS,IL,2018-05-06,18,74.0,14.0,0.0,0.0,0.0,0.0,0.0
2018,ILLINOIS,IL,2018-05-13,19,90.0,63.0,0.0,0.0,0.0,0.0,0.0
2018,ILLINOIS,IL,2018-05-20,20,96.0,84.0,0.0,0.0,0.0,0.0,0.0
2018,ILLINOIS,IL,2018-05-27,21,100.0,89.0,0.0,0.0,0.0,0.0,0.0
2018,ILLINOIS,IL,2018-06-03,22,100.0,91.0,0.0,0.0,0.0,0.0,0.0
2018,ILLINOIS,IL,2018-06-10,23,100.0,95.0,0.0,0.0,0.0,0.0,0.0
2018,ILLINOIS,IL,2018-06-17,24,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2018,ILLINOIS,IL,2018-06-24,25,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2018,ILLINOIS,IL,2018-07-01,26,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2018,ILLINOIS,IL,2018-07-08,27,0.0,0.0,76.0,0.0,0.0,0.0,0.0
2018,ILLINOIS,IL,2018-07-15,28,0.0,0.0,93.0,7.0,0.0,0.0,0.0
2018,ILLINOIS,IL,2018-07-22,29,0.0,0.0,97.0,33.0,0.0,0.0,0.0
2018,ILLINOIS,IL,2018-07-29,30,0.0,0.0,100.0,64.0,6.0,0.0,0.0
2018,ILLINOIS,IL,2018-08-05,31,0.0,0.0,100.0,81.0,21.0,0.0,0.0
2018,ILLINOIS,IL,2018-08-12,32,0.0,0.0,0.0,90.0,45.0,0.0,0.0
2018,ILLINOIS,IL,2018-08-19,33,0.0,0.0,0.0,94.0,63.0,1.0,0.0
2018,ILLINOIS,IL,2018-08-26,34,0.0,0.0,0.0,97.0,80.0,11.0,0.0
2018,ILLINOIS,IL,2018-09-02,35,0.0,0.0,0.0,100.0,90.0,36.0,1.0
2018,ILLINOIS,IL,2018-09-09,36,0.0,0.0,0.0,0.0,96.0,56.0,4.0
2018,ILLINOIS,IL,2018-09-16,37,0.0,0.0,0.0,0.0,100.0,75.0,12.0
2018,ILLINOIS,IL,2018-09-23,38,0.0,0.0,0.0,0.0,100.0,85.0,28.0
2018,ILLINOIS,IL,2018-09-30,39,0.0,0.0,0.0,0.0,0.0,96.0,48.0
2018,ILLINOIS,IL,2018-10-07,40,0.0,0.0,0.0,0.0,0.0,100.0,63.0
2018,ILLINOIS,IL,2018-10-14,41,0.0,0.0,0.0,0.0,0.0,100.0,71.0
2018,ILLINOIS,IL,2018-10-21,42,0.0,0.0,0.0,0.0,0.0,0.0,82.0
2018,ILLINOIS,IL,2018-10-28,43,0.0,0.0,0.0,0.0,0.0,0.0,89.0
2018,ILLINOIS,IL,2018-11-04,44,0.0,0.0,0.0,0.0,0.0,0.0,93.0
2018,ILLINOIS,IL,2018-11-11,45,0.0,0.0,0.0,0.0,0.0,0.0,96.0
2018,ILLINOIS,IL,2018-11-18,46,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2018,ILLINOIS,IL,2018-11-25,47,0.0,0.0,0.0,0.0,0.0,0.0,100.0
