year,state_name,state_alpha,week_ending,week,planted,emerged,silking,doughing,dented,mature,harvested
2018,COLORADO,CO,2018-04-08,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,COLORADO,CO,2018-04-15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,COLORADO,CO,2018-04-22,16,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,COLORADO,CO,2018-04-29,17,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,COLORADO,CO,2018-05-06,18,16.0,1.0,0.0,0.0,0.0,0.0,0.0
2018,COLORADO,CO,2018-05-13,19,41.0,7.0,0.0,0.0,0.0,0.0,0.0
2018,COLORADO,CO,2018-05-20,20,67.0,31.0,0.0,0.0,0.0,0.0,0.0
2018,COLORADO,CO,2018-05-27,21,85.0,58.0,0.0,0.0,0.0,0.0,0.0
2018,COLORADO,CO,2018-06-03,22,97.0,72.0,0.0,0.0,0.0,0.0,0.0
2018,COLORADO,CO,2018-06-10,23,0.0,93.0,0.0,0.0,0.0,0.0,0.0
2018,COLORADO,CO,2018-06-17,24,0.0,97.0,0.0,0.0,0.0,0.0,0.0
2018,COLORADO,CO,2018-06-24,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,COLORADO,CO,2018-07-01,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,COLORADO,CO,2018-07-08,27,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2018,COLORADO,CO,2018-07-15,28,0.0,0.0,17.0,0.0,0.0,0.0,0.0
2018,COLORADO,CO,2018-07-22,29,0.0,0.0,55.0,1.0,0.0,0.0,0.0
2018,COLORADO,CO,2018-07-29,30,0.0,0.0,73.0,9.0,0.0,0.0,0.0
2018,COLORADO,CO,2018-08-05,31,0.0,0.0,83.0,23.0,0.0,0.0,0.0
2018,COLORADO,CO,2018-08-12,32,0.0,0.0,93.0,42.0,3.0,0.0,1.0
2018,COLORADO,CO,2018-08-19,33,0.0,0.0,96.0,64.0,8.0,0.0,6.0
2018,COLORADO,CO,2018-08-26,34,0.0,0.0,0.0,78.0,25.0,1.0,16.0
2018,COLORADO,CO,2018-09-02,35,0.0,0.0,0.0,94.0,45.0,2.0,34.0
2018,COLORADO,CO,2018-09-09,36,0.0,0.0,0.0,95.0,72.0,8.0,55.0
2018,COLORADO,CO,2018-09-16,37,0.0,0.0,0.0,0.0,86.0,22.0,77.0
2018,COLORADO,CO,2018-09-23,38,0.0,0.0,0.0,0.0,92.0,39.0,88.0
2018,COLORADO,CO,2018-09-30,39,0.0,0.0,0.0,0.0,95.0,59.0,96.0
2018,COLORADO,CO,2018-10-07,40,0.0,0.0,0.0,0.0,0.0,73.0,20.0
2018,COLORADO,CO,2018-10-14,41,0.0,0.0,0.0,0.0,0.0,85.0,29.0
2018,COLORADO,CO,2018-10-21,42,0.0,0.0,0.0,0.0,0.0,94.0,38.0
2018,COLORADO,CO,2018-10-28,43,0.0,0.0,0.0,0.0,0.0,97.0,50.0
2018,COLORADO,CO,2018-11-04,44,0.0,0.0,0.0,0.0,0.0,0.0,65.0
2018,COLORADO,CO,2018-11-11,45,0.0,0.0,0.0,0.0,0.0,0.0,77.0
2018,COLORADO,CO,2018-11-18,46,0.0,0.0,0.0,0.0,0.0,0.0,87.0
2018,COLORADO,CO,2018-11-25,47,0.0,0.0,0.0,0.0,0.0,0.0,97.0
